accuracy	dm_source_file	leksikalnost	rec	trial_number	NoM	RT
92.8057554	09-2018B.csv	rec	ZAGRLJAJ	28	1	597
77.5	10-2018A.csv	rec	ZAGRLJAJ	28	1	719
93.50649351	1-2018A.csv	rec	ZAGRLJAJ	28	1	586
96.55172414	12-2018B.csv	rec	ZAGRLJAJ	28	1	805
92.85714286	14-2018B.csv	rec	ZAGRLJAJ	28	1	516
94.61077844	18-2018B.csv	rec	ZAGRLJAJ	28	1	801
89.05472637	19-2018B.csv	rec	ZAGRLJAJ	28	1	509
95.91836735	20-2018A.csv	rec	ZAGRLJAJ	28	1	532
92	21-2018A.csv	rec	ZAGRLJAJ	28	1	558
91.2037037	23-2018B.csv	rec	ZAGRLJAJ	28	1	588
85.71428571	26-2018A.csv	rec	ZAGRLJAJ	28	1	481
92.30769231	31-2018A.csv	rec	ZAGRLJAJ	28	1	471
91.96428571	34-2018B.csv	rec	ZAGRLJAJ	28	1	837
84.94623656	35-2018A.csv	rec	ZAGRLJAJ	28	1	703
84.32432432	36-2018B.csv	rec	ZAGRLJAJ	28	1	621
95.3125	37-2018A.csv	rec	ZAGRLJAJ	28	1	605
98.82352941	40-2018A.csv	rec	ZAGRLJAJ	28	1	597
87.83783784	4-2018B.csv	rec	ZAGRLJAJ	28	1	613
87.93103448	42-2018A.csv	rec	ZAGRLJAJ	28	1	502
91.89189189	43-2018A.csv	rec	ZAGRLJAJ	28	1	728
91.09589041	44-2018B.csv	rec	ZAGRLJAJ	28	1	568
89.8989899	45-2018A.csv	rec	ZAGRLJAJ	28	1	983
97.36842105	48-2018A.csv	rec	ZAGRLJAJ	28	1	495
75.89285714	50-2018A.csv	rec	ZAGRLJAJ	28	1	436
85.77981651	53-2018B.csv	rec	ZAGRLJAJ	28	1	695
91.2568306	54-2018B.csv	rec	ZAGRLJAJ	28	1	788
95.21276596	55-2018B.csv	rec	ZAGRLJAJ	28	1	568
95.83333333	56-2018A.csv	rec	ZAGRLJAJ	28	1	486
93.68421053	56-2018B.csv	rec	ZAGRLJAJ	28	1	618
88.63636364	59-2018A.csv	rec	ZAGRLJAJ	28	1	894
95.86206897	61-2018B.csv	rec	ZAGRLJAJ	28	1	903
93.96984925	6-2018B.csv	rec	ZAGRLJAJ	28	1	607
92.85714286	63-2018A.csv	rec	ZAGRLJAJ	28	1	686
95.20958084	65-2018B.csv	rec	ZAGRLJAJ	28	1	521
89.28571429	67-2018B.csv	rec	ZAGRLJAJ	28	1	565
92.67015707	68-2018B.csv	rec	ZAGRLJAJ	28	1	572
92.42424242	7-2018A.csv	rec	ZAGRLJAJ	28	1	606
98.64864865	73-2018A.csv	rec	ZAGRLJAJ	28	1	464
93.51851852	8-2018A.csv	rec	ZAGRLJAJ	28	1	571
94.28571429	99-2018B.csv	rec	ZAGRLJAJ	28	1	554
90.24390244	02-2018A.csv	rec	ŽAR	91	2	528
90.625	09-2018B.csv	rec	ŽAR	91	2	710
86.01398601	10-2018A.csv	rec	ŽAR	91	2	837
94.87179487	1-2018A.csv	rec	ŽAR	91	2	522
93.87755102	12-2018B.csv	rec	ŽAR	91	2	723
89.23076923	14-2018B.csv	rec	ŽAR	91	2	661
91.91919192	18-2018B.csv	rec	ŽAR	91	2	546
86.59793814	19-2018B.csv	rec	ŽAR	91	2	607
90.625	20-2018A.csv	rec	ŽAR	91	2	525
92.77108434	21-2018A.csv	rec	ŽAR	91	2	501
91.52542373	23-2018B.csv	rec	ŽAR	91	2	481
90.14084507	26-2018A.csv	rec	ŽAR	91	2	841
94.93670886	31-2018A.csv	rec	ŽAR	91	2	480
93.82022472	33-2018A.csv	rec	ŽAR	91	2	459
94.59459459	34-2018B.csv	rec	ŽAR	91	2	943
86.56716418	35-2018A.csv	rec	ŽAR	91	2	639
80.95238095	36-2018B.csv	rec	ŽAR	91	2	679
96.19565217	37-2018A.csv	rec	ŽAR	91	2	827
96.39175258	40-2018A.csv	rec	ŽAR	91	2	639
88.88888889	4-2018B.csv	rec	ŽAR	91	2	775
89.52879581	42-2018A.csv	rec	ŽAR	91	2	477
90.56603774	43-2018A.csv	rec	ŽAR	91	2	678
92.59259259	44-2018B.csv	rec	ŽAR	91	2	602
89.22155689	45-2018A.csv	rec	ŽAR	91	2	789
95.55555556	48-2018A.csv	rec	ŽAR	91	2	747
86.04651163	53-2018B.csv	rec	ŽAR	91	2	717
90.90909091	55-2018B.csv	rec	ŽAR	91	2	413
96.32352941	56-2018A.csv	rec	ŽAR	91	2	487
90.90909091	56-2018B.csv	rec	ŽAR	91	2	605
84.65346535	59-2018A.csv	rec	ŽAR	91	2	1177
94.59459459	61-2018B.csv	rec	ŽAR	91	2	514
97.05882353	6-2018B.csv	rec	ŽAR	91	2	463
91.82692308	63-2018A.csv	rec	ŽAR	91	2	596
95	65-2018B.csv	rec	ŽAR	91	2	465
91.11111111	67-2018B.csv	rec	ŽAR	91	2	771
96.2962963	68-2018B.csv	rec	ŽAR	91	2	517
92.85714286	7-2018A.csv	rec	ŽAR	91	2	781
98.91304348	73-2018A.csv	rec	ŽAR	91	2	407
95.23809524	8-2018A.csv	rec	ŽAR	91	2	701
95.74468085	99-2018B.csv	rec	ŽAR	91	2	550
85.36585366	02-2018A.csv	rec	ZVEZDA	32	1	567
92.70072993	09-2018B.csv	rec	ZVEZDA	32	1	620
87.64044944	10-2018A.csv	rec	ZVEZDA	32	1	492
95.34883721	1-2018A.csv	rec	ZVEZDA	32	1	423
96.49122807	12-2018B.csv	rec	ZVEZDA	32	1	571
92.48120301	14-2018B.csv	rec	ZVEZDA	32	1	499
93.30357143	18-2018B.csv	rec	ZVEZDA	32	1	613
89.36170213	19-2018B.csv	rec	ZVEZDA	32	1	467
88.78504673	20-2018A.csv	rec	ZVEZDA	32	1	571
90.90909091	21-2018A.csv	rec	ZVEZDA	32	1	503
90.99526066	23-2018B.csv	rec	ZVEZDA	32	1	494
88.23529412	26-2018A.csv	rec	ZVEZDA	32	1	592
92.85714286	31-2018A.csv	rec	ZVEZDA	32	1	496
90.36144578	33-2018A.csv	rec	ZVEZDA	32	1	509
93	34-2018B.csv	rec	ZVEZDA	32	1	484
84.88372093	35-2018A.csv	rec	ZVEZDA	32	1	613
84.18604651	36-2018B.csv	rec	ZVEZDA	32	1	707
94.91525424	37-2018A.csv	rec	ZVEZDA	32	1	855
98.63013699	40-2018A.csv	rec	ZVEZDA	32	1	373
89.82035928	4-2018B.csv	rec	ZVEZDA	32	1	788
80.55555556	42-2018A.csv	rec	ZVEZDA	32	1	517
89.24731183	43-2018A.csv	rec	ZVEZDA	32	1	502
92.27272727	44-2018B.csv	rec	ZVEZDA	32	1	742
94.82758621	45-2018A.csv	rec	ZVEZDA	32	1	455
96.38554217	48-2018A.csv	rec	ZVEZDA	32	1	762
72.72727273	50-2018A.csv	rec	ZVEZDA	32	1	773
82.96296296	53-2018B.csv	rec	ZVEZDA	32	1	611
91.25	54-2018B.csv	rec	ZVEZDA	32	1	514
94.97487437	55-2018B.csv	rec	ZVEZDA	32	1	697
97.2972973	56-2018A.csv	rec	ZVEZDA	32	1	480
93.37016575	56-2018B.csv	rec	ZVEZDA	32	1	556
88.88888889	59-2018A.csv	rec	ZVEZDA	32	1	638
95.38461538	61-2018B.csv	rec	ZVEZDA	32	1	609
93.83886256	6-2018B.csv	rec	ZVEZDA	32	1	827
93.18181818	63-2018A.csv	rec	ZVEZDA	32	1	612
94.63414634	65-2018B.csv	rec	ZVEZDA	32	1	524
88.20754717	67-2018B.csv	rec	ZVEZDA	32	1	832
92.85714286	68-2018B.csv	rec	ZVEZDA	32	1	512
96.875	7-2018A.csv	rec	ZVEZDA	32	1	536
98.92473118	73-2018A.csv	rec	ZVEZDA	32	1	470
100	8-2018A.csv	rec	ZVEZDA	32	1	686
91.52542373	99-2018B.csv	rec	ZVEZDA	32	1	611
92.15686275	09-2018B.csv	rec	ZVIŽDUK	4	1	669
87.09677419	10-2018A.csv	rec	ZVIŽDUK	4	1	953
93.84615385	1-2018A.csv	rec	ZVIŽDUK	4	1	746
95.58823529	12-2018B.csv	rec	ZVIŽDUK	4	1	894
91.93548387	14-2018B.csv	rec	ZVIŽDUK	4	1	743
94.63087248	18-2018B.csv	rec	ZVIŽDUK	4	1	612
89.28571429	19-2018B.csv	rec	ZVIŽDUK	4	1	701
93.5483871	20-2018A.csv	rec	ZVIŽDUK	4	1	644
88.88888889	21-2018A.csv	rec	ZVIŽDUK	4	1	647
90.54054054	23-2018B.csv	rec	ZVIŽDUK	4	1	573
87.5	26-2018A.csv	rec	ZVIŽDUK	4	1	824
92.30769231	33-2018A.csv	rec	ZVIŽDUK	4	1	866
78.57142857	35-2018A.csv	rec	ZVIŽDUK	4	1	910
83.33333333	36-2018B.csv	rec	ZVIŽDUK	4	1	645
96.55172414	37-2018A.csv	rec	ZVIŽDUK	4	1	865
98.88888889	40-2018A.csv	rec	ZVIŽDUK	4	1	555
90.27777778	4-2018B.csv	rec	ZVIŽDUK	4	1	844
85.41666667	42-2018A.csv	rec	ZVIŽDUK	4	1	629
90.625	43-2018A.csv	rec	ZVIŽDUK	4	1	865
91.07142857	44-2018B.csv	rec	ZVIŽDUK	4	1	699
90.90909091	45-2018A.csv	rec	ZVIŽDUK	4	1	714
96.96969697	48-2018A.csv	rec	ZVIŽDUK	4	1	551
84.81675393	53-2018B.csv	rec	ZVIŽDUK	4	1	1053
90.45226131	54-2018B.csv	rec	ZVIŽDUK	4	1	917
94.66019417	55-2018B.csv	rec	ZVIŽDUK	4	1	1038
96.38554217	56-2018A.csv	rec	ZVIŽDUK	4	1	531
93.87755102	56-2018B.csv	rec	ZVIŽDUK	4	1	731
84.31372549	59-2018A.csv	rec	ZVIŽDUK	4	1	775
94.91525424	61-2018B.csv	rec	ZVIŽDUK	4	1	853
93.86792453	6-2018B.csv	rec	ZVIŽDUK	4	1	740
93.40659341	63-2018A.csv	rec	ZVIŽDUK	4	1	921
94.2408377	65-2018B.csv	rec	ZVIŽDUK	4	1	632
89.50617284	67-2018B.csv	rec	ZVIŽDUK	4	1	1238
93.43065693	68-2018B.csv	rec	ZVIŽDUK	4	1	812
94.23076923	7-2018A.csv	rec	ZVIŽDUK	4	1	606
97.6744186	73-2018A.csv	rec	ZVIŽDUK	4	1	556
100	8-2018A.csv	rec	ZVIŽDUK	4	1	831
91.80327869	99-2018B.csv	rec	ZVIŽDUK	4	1	758
